Date,User,Tweet
2016-09-03 09:41:37+00:00,GbengaTotoyi,"38. You recently lost money/profit to this #recession, DON’T LOSE YOUR LIFE. You can re-create again with your idea. #CareerConvos"
2016-09-01 08:51:10+00:00,mustysarina,The atmosphere in #Nigeria is really scary. Businesses have started shutting down. Some being suspended. Hunger killing ppl. #Recession
2016-08-09 06:06:19+00:00,chuckwoolery,#Democrats always say if you cut #taxes you will create a #Recession . There is no proof of that ever happening. EVER!
2016-08-08 22:28:30+00:00,SuMoh7,"#ECONOMICSECURITYWARNING
#HillaryClinton: ""#DonaldTrump's plan could cause another #Recession""
#NOTRUMP #NEVERTRUMP #DUMPTRUMP #DonTheCon
RT"
2016-08-04 09:11:53+00:00,vincecable,.@CityAM  I recommend stop  counterproductive tweaking of rates. To avoid #Brexit #recession need boost from public investment.
2016-07-23 08:02:57+00:00,OBOGlobal,Grown men are going to offices crying. Looking for financial help to pay sch fees. Many are worried abt meeting salaries #Nigeria #Recession
2016-07-05 22:18:01+00:00,CNBCi,DB warns #YIELD curve suggests 60% chance of a US #recession in next 12 months. Do you agree? #CNBCpoll
2016-06-18 16:52:15+00:00,CabvisionTaxi,Head of retailer told me today footfall on Bond St was down 23% and that 17 shops are trying to renegotiate or exit their leases #Recession
2016-05-26 19:14:45+00:00,MrTomide,OFFICIAL: Airlines are moving out of Nigeria as economic hardship restricts passengers from patronising them #Recession
2016-05-24 16:54:46+00:00,akaebube,"My attention has just been drawn to the fact that barely 24hrs after @ApgaHQ predicted #Recession 

CBN has officially admitted its imminent"
2016-03-28 08:56:00+00:00,KeithMcCullough,"US Corporate Profits down -10.5% year-over-year in Q4 of 2015
#Recession"
2016-03-19 20:41:21+00:00,Convertbond,"Moody's Investment Grade Companies Downgraded to Junk

Q1 2016: 44
Q1 2015: 9
Q1 2009: 32

via @BearTrapsReport 

#Recession
#FOMC"
2016-02-21 15:27:57+00:00,SundayFutures,".@MariaBartiromo: ""Do you think we're in a #recession already?"" Sam Zell: ""If we’re not, we're very close."" @FoxNews"
2016-01-28 13:36:03+00:00,KeithMcCullough,"Current US Economic Data Series already in a #Recession:

1. Industrial Production
2. Exports
3. Durable Goods
4. Capex 
5. Producer Prices"
2016-01-25 15:12:00+00:00,KeithMcCullough,Banks and Housing leading today's decline - nasty #Recession signals continue to mount
2016-01-20 16:53:15+00:00,ButlerGoldRevo,Anyone believing this #oil crash is supply-driven needs to step outside their demand bubble into the real world. Global #recession is here.
2016-01-13 02:21:10+00:00,KeithMcCullough,"96 million dont have a job

46 million are on food-stamps

Manufacturing is in a #Recession 

#SOTU non-fiction"
2016-01-13 02:02:35+00:00,KeithMcCullough,"Let me front run this political speech with reality

The State of Your Union is a developing #Recession 

#SOTU"
2015-12-31 15:03:58+00:00,KeithMcCullough,"BREAKING: PMI crashes to a clean cut #recession signal of 42.9 in DEC vs. 48.7 NOV 

@FoxBusiness 
@dagenmcdowell 
@MariaBartiromo"
2015-11-17 16:37:27+00:00,ButlerGoldRevo,"When the world's largest net debtor has the world's strongest currency, you know global growth is unsustainable and #recession inevitable."
2015-10-14 07:31:11+00:00,Bonn1eGreer,"#bbcr4today:""@MyStephanomics:we 'probably will' have another #recession.. ""  
#Osborne's #Labour hatred- danger to the nation
#FiscalCharter"
2015-09-17 03:09:24+00:00,MazJobrani,Was Regan really that great a President? #recession #irancontra #deregulation #homelessness #RepublicanDebate #thereyougoagain
2015-09-15 22:13:30+00:00,C_A_MILLER,"With the new @Snapchat filters, nation-wide productivity is going to take a hit. #recession"
2015-09-02 19:01:02+00:00,JimboStanford,"Synonyms for #recession: JKenney ""discrete secular downturn."" SHarper ""a couple of bad months."" JOliver ""solid economic growth."" #elxn42"
2015-08-04 15:06:54+00:00,marcomendicino,Empty promises from @pmharper &amp; @MinJoeOliver in #EgLaw today. They sound as weak as the economy.Voters want #realchange. #elxn42 #recession
2015-07-15 17:43:09+00:00,Cap_Politics,Guy with Majority government blames 3rd Party leader with 30-some seats... is this real life? #Recession #HarperBlamesTrudeau
2015-07-15 13:36:45+00:00,AlanTonelson,"Per June Fed data, both durable &amp; non-durable #manufacturing are in technical #recession. (2 straight quarters of net real output decline)."
2015-07-06 13:13:08+00:00,ButlerGoldRevo,The recent #palladium price crash indicates collapsing global auto demand: Yet more evidence of the worsening global #recession.
2015-06-15 13:17:51+00:00,JamesGRickards,Lots of bad data this morning. We should probably blame it on the warm weather. #Recession
2015-05-16 15:33:40+00:00,JamesGRickards,#Depression = persistent sub-potential growth. #Recession = 2 negative GDP quarters. Right now looks like a second recession-in-a-depression
2015-05-15 14:03:29+00:00,ButlerGoldRevo,"US data are now deteriorating even FASTER than in 2008. I didn't think that was likely, or even possible. But it is what it is: #Recession!"
2015-05-08 07:32:39+00:00,j4keyboy24,"Some people have no idea what state Ed Miliband would have put the country back into, don't you remember last time? #Recession"
2015-05-02 14:25:22+00:00,aantonop,US unemployment at 5% because we stop counting people who give up looking for work. Truth: 1 in 5 households have NO ONE employed #recession
2015-04-29 13:06:04+00:00,JamesGRickards,We don't need economists. Just look at your online &amp; email inbox retail solicitations. They're practically giving stuff away. #Recession
2015-04-29 12:35:19+00:00,ButlerGoldRevo,Q1 US CORE #GDP (real final sales) NEGATIVE 0.5%. This is a #recession print folks.
2015-04-03 16:05:13+00:00,Rockprincess818,over 20 million unemployed looking for work and over 50 million still on food stamps. #recession #JobsReport
2015-02-06 12:20:14+00:00,bbcaaron,#Ukraine is suffering its worst #recession since WWII. It's govt spends up to $8mln a day fighting #REBELS. Desperately needs more IMF $$
2014-12-10 20:12:35+00:00,CheyenneBostock,"Btw, $15 is a MAX on a first date. A man shouldn't have to come up out of his pockets every time he wants to get to know a woman. #Recession"
2014-12-09 02:03:20+00:00,___Danno,Idiot Harper put all of Canada's economy into risky #TarSands ventures. Now he'll try to make us pay for his mistakes #Recession #cdnpoli
2014-12-04 02:12:55+00:00,thewaitisogre,Did u know mitch has three dimples #staywoke #illuminati #government #economy #recession
2014-03-11 09:56:32+00:00,CitizensAdvice,We've seen a 49% rise in under-25s needing our help since the beginning of the #recession.
2013-10-18 20:04:30+00:00,RussInCheshire,Since 2010 Britain's 100 richest individuals have added - ADDED - £155 billion to their wealth. #Recession? Or #robbery?
2013-08-14 16:03:45+00:00,dambisamoyo,"#Eurozone growth turns positive, ending #recession, but still seeking a sustained recovery"
2013-08-10 02:53:45+00:00,TheNewDeal,Republicans Create Problems to Blame on Democrats. It's Their #1 Strategy. #Deficit #Benghazi #Recession #Iraq // #UniteBlue #p2 #tcot
2013-04-25 09:23:18+00:00,Fuckingledge,I tripled dipped your mum. #recession #economy #fingering
2013-02-23 10:20:58+00:00,PermaGoddess,"There is no #recession.  Bankers, corporations &amp; elite have stolen our #wealth, aided by our politicians as we watched #TV &amp; gorged on crap."
2013-02-01 22:30:51+00:00,TheNewDeal,Bush was Such a Terrible President That the GOP Appear to Have Mentally Blocked Out the 8 Years He was in Office. #Recession #Debt #p2 #tcot
2013-01-01 15:40:45+00:00,JamesGRickards,"Someone asked if I predict a #recession this year. I don't ""predict"" it because it's already here. Just won't be official for a few quarters"
2012-12-06 15:04:15+00:00,JamesGRickards,Looks like US is now in a #recession for the second time since the #depression began five years ago. #PartyLikeIts1937
2012-11-27 04:44:16+00:00,Royceda59,"#Recession ? --&gt; RT @Wtf_CrazyFacts: There are 2,000,000 millionaires in the United States."
2012-11-12 22:26:53+00:00,mattmeatsix,Halo 4 launch was much better... #recession
2012-07-12 10:34:25+00:00,CBCAlerts,Unemployment in Greece hit 22.5% in April: report . Rate was 16.2% in same month last year. #recession #Greece
2012-07-04 19:54:18+00:00,MancGirl_,Why does it cost about 12 quid to have ur acrylics soaked off when you can chew em off for free #MancGirlsProbz #classy #recession
2012-07-03 14:34:28+00:00,Reverend_Makers,85p for a sausage roll in London. 66p in Hull. All I can think about. #recession #greggs
2012-06-26 21:44:56+00:00,edhenry,Apparently the appetizer at Miami fundraiser is a duck salad over a dragon fruit carpaccio w/mangoes from chef's home garden #recession
2012-06-11 08:04:49+00:00,SPGlobalPMI,Italy's first quarter economic contraction confirmed at -0.8% quarter-on-quarter #GDP #recession #Italy
2012-06-10 16:56:11+00:00,paddypower,Loving the ITV set - on the patio of the 1st floor of a Holiday Inn #recession
2012-05-24 08:32:42+00:00,chrisshipitv,Seems #recession was a little worse than 1st predictions. #ONS now predict 0.3% contraction for Q1 2012 rather than 0.2%. Still a #doubledip
2012-05-24 01:42:17+00:00,amandaseales,I feel proud of myself when I look around &amp; my entire fly outfit costs less than the next person's shoes lol #recession
2012-04-28 02:00:07+00:00,NadeeshCherian,"Define #Recession:
Recession:- When wine &amp; women get replaced by
water &amp; wife, that critical phase of life is called Recession. @z3r0_phr34k"
2012-04-25 10:43:39+00:00,paulwaugh,I hear Lorryloads of taramasalata and hummous are being delivered to George Osborne's office. #doubledip #recession
2012-04-25 09:42:56+00:00,Charles_HRH,Might have to sell France to kick start the economy. #recession #doubledip
2012-04-25 09:15:52+00:00,DeputyPM,I always thought a double dip was when David and George both came round to play... #recession
2012-04-25 08:55:25+00:00,MrSuttonSays,"Opps, #recession again. The Tories' mismanagement of the economy would be laughable, if they weren't making life worse for millions of brits"
2012-04-25 08:48:26+00:00,Queen_UK,"Mr Cameron, what part of ""grow the economy"" was unclear? #recession"
2012-04-25 08:40:50+00:00,GHLumsden,Economy is weaker than at corresponding point in 1930s Depression says ONS. Some #doubledip and #recession.
2012-04-25 08:32:36+00:00,paulmasonnews,"Sorry to retailers and SMEs for whom the word #recession means further slumping demand; but we're in one, and surprised on the downside"
2012-03-30 10:29:10+00:00,Sharonavraham,Now that we know there'll be no strike before Easter can we concentrate on holding gvt to account on #cash4cameron #recession #NHS #budget
2012-03-29 19:21:24+00:00,Sharonavraham,Isn't gvt doing well? #fuelpanic #pastygate #workfare #GrannyTax #maudetoptip #NHS privatisation #cash4Cameron & now OECD says #recession
2012-03-04 00:00:48+00:00,seiji_yamagoe,The economy is bad when a gallon of gas costs more than a 12 pack of Natty Light. #recession
2012-01-26 20:54:51+00:00,DrRosemaryL,Lots of new cases of depression in surgery today. Common factor - job insecurity/strained/unpleasant atmosphere in workplace. #recession
2012-01-24 21:47:29+00:00,glenoco,"#Apple sell 37.4 million iPhones last quarter, 15.43M iPads, 15.4M iPods, 5.2M Macs. Makes $46.3 billion in revenue in period #Recession?"
2012-01-09 22:52:14+00:00,AmberLynnBella,#WhatThe80sTaughtMe Grind & Hustle as hard as u can cause u have no idea when and how fast the #Recession gonna come around the corner
2011-12-07 22:23:18+00:00,SpartanProblems,4$ burritos Wednesday at Qdoba is now 5$ burrito day. #recession #spartanproblems
2011-10-21 06:37:16+00:00,TheDailyLove,When the #recession is over in your mind & u act from a place of abundance u will do your part to restore prosperity to us all. #TDL
2011-10-18 14:41:24+00:00,FTI_emerging,In the short-term I don’t think there is going to be a #recession globally or in #emergingmarkets.
